gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,most_frequent_action,most_frequent_action_type,most_frequent_action_detail,most_frequent_device_type,most_frequent_secs_elapsed
1,31,0,0,5,2,3,0,2,6,6,US,56,3,25,8,22.0
2,33,0,0,5,2,3,6,2,3,6,US,114,7,43,6,1.0
1,32,0,0,5,2,3,6,2,6,6,NDF,114,7,73,8,45.0
1,29,1,0,5,2,3,6,2,7,17,NDF,114,7,73,10,0.0
2,26,0,0,5,2,3,4,2,6,6,US,45,7,20,8,744.0
2,30,0,0,5,2,3,6,2,3,6,GB,43,0,0,6,589.0
1,25,0,25,5,2,3,6,3,8,0,NDF,114,3,0,11,19.0
2,28,1,25,5,2,3,6,3,8,0,NDF,109,2,73,11,13.0
1,33,1,0,5,2,3,6,2,6,6,NDF,62,7,73,8,525.0
1,40,0,0,5,1,7,3,2,6,6,US,114,7,73,8,19.0
2,55,0,0,5,2,3,0,2,7,17,US,114,7,43,10,2.0
0,60,0,0,5,2,3,0,2,6,6,NDF,56,7,25,8,238.0
1,29,1,0,5,7,7,0,2,6,6,NDF,75,7,28,8,98.0
0,31,0,24,5,2,3,6,1,8,0,US,114,3,68,11,1.0
1,26,1,0,5,2,3,0,2,6,11,NDF,114,7,73,8,819.0
1,33,1,0,5,2,3,6,2,3,10,US,114,7,73,6,17.0
1,27,1,24,5,2,3,6,2,3,23,NDF,114,3,43,6,437.0
1,24,0,0,5,2,3,6,2,3,10,US,119,3,59,6,22.0
0,66,0,0,5,2,3,6,2,3,6,NDF,114,7,73,6,106.0
0,44,0,0,5,2,3,3,2,6,11,CA,114,3,37,8,5.0
0,43,0,0,5,6,7,3,2,6,10,US,15,3,11,8,4.0
1,46,1,0,5,2,3,6,2,6,11,US,87,3,73,8,13.0
1,32,1,0,5,2,3,6,2,1,11,US,110,2,73,7,23.0
1,30,0,25,5,2,3,6,3,8,0,NDF,114,7,43,11,1.0
0,34,0,0,5,2,3,3,2,3,23,US,106,7,45,6,0.0
2,31,1,0,5,6,7,3,2,3,23,NDF,62,7,73,6,919.0
2,42,1,0,5,2,3,0,2,3,23,NDF,114,7,43,6,8.0
2,32,0,0,5,2,3,6,2,3,6,US,106,7,45,6,40.0
2,25,1,25,5,2,3,6,3,8,0,NDF,4,0,0,11,304.0
2,47,1,0,5,5,1,3,2,6,11,NDF,114,0,0,8,693.0
0,24,0,0,5,2,3,6,2,3,6,IT,114,7,21,6,4.0
2,30,1,0,5,2,3,0,2,6,6,FR,114,7,43,8,195.0
1,35,0,0,5,2,3,6,2,6,10,US,114,7,73,8,38.0
0,24,0,0,5,2,3,3,2,3,6,NDF,45,0,0,6,103.0
1,19,0,0,5,6,7,6,2,3,23,GB,114,7,73,6,43.0
0,49,0,0,5,2,3,0,2,6,10,NDF,60,0,0,8,20.0
0,40,0,0,5,2,3,3,2,7,17,US,114,7,37,10,31.0
1,24,0,0,5,5,7,6,2,3,23,NDF,114,7,73,6,19.0
1,24,0,0,5,6,7,3,2,3,6,US,114,7,73,6,17.0
1,26,0,0,5,2,3,6,2,3,10,NDF,114,7,73,6,31.0
0,29,0,0,5,5,7,0,2,3,23,NDF,62,7,37,6,208.0
2,53,1,23,5,2,3,6,0,1,0,US,4,0,0,7,748.0
2,24,1,0,5,2,3,6,2,3,23,US,62,3,73,6,53.0
0,41,0,0,5,5,7,3,2,6,11,US,114,7,43,8,43.0
1,37,1,0,5,5,1,3,2,6,11,NDF,62,7,0,8,8.0
0,44,0,0,5,2,3,6,2,3,23,NDF,114,7,0,6,39.0
0,28,0,0,5,2,3,0,2,3,23,US,114,7,73,6,4.0
2,45,1,25,5,2,3,6,3,8,0,NDF,4,0,0,11,13.0
1,36,0,0,5,5,7,3,2,6,10,US,114,7,73,8,20.0
2,36,1,0,5,6,7,3,2,3,23,NDF,48,7,21,6,241.0
0,25,0,0,5,2,3,0,2,3,23,US,106,7,45,6,0.0
2,32,0,0,5,2,3,6,2,6,10,US,114,3,43,8,2.0
1,27,1,0,5,2,3,0,2,3,23,US,62,7,37,6,417.0
0,33,0,0,5,2,3,0,2,6,6,NDF,45,7,20,8,245.0
2,30,0,0,5,2,3,6,2,3,23,US,48,7,0,6,0.0
2,24,0,25,5,2,3,6,3,8,0,NDF,4,0,0,11,32.0
2,31,0,0,5,2,3,0,2,3,10,US,114,7,43,6,7.0
0,35,0,0,5,2,3,3,2,3,6,US,60,0,0,6,560.0
1,43,0,0,5,5,7,3,2,3,10,FR,48,7,21,6,42.0
2,26,0,0,5,5,7,3,2,6,6,NDF,21,0,0,8,24.0
0,39,0,0,5,5,7,6,2,3,23,US,114,7,73,6,1.0
2,37,0,0,5,2,3,6,2,6,6,CA,114,7,73,8,6.0
1,25,1,0,5,5,7,3,2,3,23,GB,114,3,73,6,107.0
2,22,0,0,5,2,3,0,2,3,6,US,110,2,73,6,9.0
2,25,1,0,6,6,7,3,2,3,23,US,22,2,14,6,9.0
2,35,0,0,5,6,7,6,2,3,6,US,114,7,0,6,25.0
1,47,0,0,5,2,3,0,2,6,6,US,114,7,0,8,307.0
0,19,0,0,5,5,7,3,2,7,17,NDF,114,3,11,10,38.0
2,54,0,0,5,2,3,6,2,6,11,US,114,3,68,8,285.0
2,30,1,0,5,2,3,6,2,3,6,US,114,7,73,6,0.0
2,40,0,25,5,2,3,6,3,8,0,NDF,114,7,0,11,68.0
1,25,1,0,5,2,3,3,2,6,10,NDF,114,7,43,8,15.0
0,36,0,0,5,2,3,6,2,3,6,US,106,7,45,6,0.0
1,37,0,0,5,2,3,0,2,7,17,NDF,131,6,63,8,11.0
2,78,1,0,5,5,7,3,2,6,11,NDF,110,2,73,8,6.0
0,51,0,0,5,2,3,6,2,6,6,US,114,7,43,8,11.0
2,60,0,0,5,5,7,3,2,3,10,NDF,131,7,63,6,50.0
1,19,0,0,5,5,7,3,2,6,6,FR,114,7,73,8,6.0
1,28,0,25,5,2,3,6,3,8,0,US,114,7,68,11,131.0
2,49,1,0,5,2,3,6,2,6,6,US,114,7,43,8,34.0
2,33,1,0,20,2,3,6,2,6,10,other,62,7,37,8,314.0
2,62,1,0,14,1,7,5,2,6,6,NDF,110,2,73,8,88.0
1,42,1,0,5,2,3,6,2,8,17,NDF,45,7,20,11,808.0
2,41,0,0,5,2,3,6,2,6,6,US,48,7,21,8,240.0
2,27,0,0,5,2,3,6,2,6,6,NDF,48,7,21,8,1550.0
1,31,0,0,5,2,3,6,2,3,23,US,48,0,0,6,358.0
2,50,0,0,5,2,3,6,2,6,10,NDF,131,6,63,8,30.0
1,26,0,0,5,5,7,6,2,3,23,US,114,7,0,6,55.0
1,29,0,0,5,5,7,3,2,3,6,NDF,56,7,25,6,31.0
2,38,1,0,5,6,7,3,2,3,23,NDF,24,3,25,6,108140.0
2,27,1,0,5,5,7,3,2,3,23,other,24,7,28,6,13.0
0,52,0,0,5,5,1,0,2,3,23,US,97,7,37,6,561.0
2,39,1,0,5,2,3,6,2,6,10,NDF,48,7,0,8,9.0
1,52,0,0,5,2,3,3,2,3,23,US,114,7,73,6,41.0
0,72,0,0,5,2,3,6,2,3,23,other,60,0,0,6,19.0
1,21,0,0,5,5,7,0,2,3,6,FR,48,7,21,6,48.0
1,28,1,0,6,2,3,6,2,3,6,NDF,131,6,63,6,5.0
2,26,1,25,5,2,3,6,3,8,0,US,114,7,68,11,13.0
1,40,0,0,5,2,3,0,2,3,23,NDF,114,7,73,6,20.0
2,30,0,0,5,2,3,6,2,6,6,US,45,7,20,8,63.0
2,40,1,0,5,2,3,0,2,6,6,NDF,110,2,73,8,6.0
1,36,0,0,5,2,3,6,2,6,6,US,114,7,0,8,26.0
1,35,1,0,5,2,3,6,2,6,11,NDF,24,3,25,8,845.0
1,38,0,0,5,2,3,6,2,3,23,NDF,114,7,73,6,75.0
1,33,1,0,5,2,3,0,2,6,6,NDF,24,2,13,8,2600.0
1,26,1,0,5,2,3,0,2,6,6,US,114,7,73,8,33.0
1,33,0,0,5,2,3,6,2,3,23,US,114,7,73,6,50.0
0,19,0,0,5,5,7,3,2,3,23,IT,56,3,72,6,22.0
1,27,0,0,5,2,3,6,2,6,6,US,114,7,20,8,9.0
1,24,0,25,5,2,3,6,3,8,0,NDF,114,7,68,11,29.0
2,31,1,25,5,2,3,6,3,8,0,US,114,7,68,11,12.0
2,29,1,0,5,2,3,6,2,7,17,ES,114,7,43,10,0.0
2,46,2,12,5,2,3,6,0,0,0,NDF,4,7,0,2,66.0
2,35,0,0,5,2,3,3,2,6,6,NDF,48,7,0,8,173.0
2,24,1,0,5,7,7,0,2,6,6,US,56,3,25,8,225.0
2,25,0,0,5,5,7,3,2,6,6,US,114,7,73,8,68.0
1,40,0,0,5,2,3,6,2,6,11,NDF,30,2,0,8,24.0
2,46,1,23,5,2,3,6,0,0,0,NDF,4,0,0,2,36.0
1,34,1,0,5,2,3,6,2,6,6,NDF,114,7,73,8,10.0
1,45,0,0,5,2,3,0,2,3,6,other,114,7,43,6,42.0
2,24,0,0,5,5,7,3,2,3,6,US,114,7,43,6,7.0
1,39,0,0,5,5,7,3,2,3,23,US,45,3,20,11,23.0
0,19,0,0,5,2,3,0,2,3,6,NDF,62,7,0,6,32.0
1,60,0,0,5,5,7,3,2,6,10,US,62,0,0,8,303.0
1,34,1,0,5,2,3,0,2,3,23,NDF,114,7,73,6,9.0
1,22,1,0,5,2,3,6,2,6,6,NDF,114,3,43,8,16.0
0,28,0,0,5,2,3,6,2,7,17,other,110,2,73,10,167.0
2,29,0,0,5,5,7,6,2,0,0,US,114,7,68,5,70.0
0,32,0,0,5,2,3,6,2,2,6,US,45,7,20,5,240.0
1,25,1,25,23,2,3,6,3,8,0,other,114,7,68,11,14.0
1,23,1,0,5,2,3,0,2,6,6,US,110,2,73,8,18.0
1,20,0,0,5,2,3,3,2,6,6,NDF,114,7,0,8,12.0
0,32,0,0,5,7,7,6,2,6,6,FR,114,7,21,8,0.0
2,24,0,0,5,2,3,6,2,6,6,US,62,7,73,8,57.0
2,47,0,0,5,2,3,0,2,6,10,US,62,7,73,8,23.0
0,46,0,0,5,2,3,0,2,6,6,other,45,7,20,8,345.0
1,19,1,0,5,5,1,3,2,6,11,NDF,114,7,43,8,11.0
1,35,0,0,5,2,3,0,2,6,6,NDF,114,2,73,8,52.0
1,27,0,0,5,5,7,3,2,3,6,US,110,2,73,6,19.0
2,31,1,0,5,2,3,6,2,2,6,NDF,114,7,73,4,48.0
0,51,0,0,5,2,3,3,2,6,11,GB,48,7,21,8,22.0
2,23,1,0,5,2,3,6,2,6,6,NDF,131,6,63,8,32.0
0,28,0,0,5,5,7,3,2,6,6,US,114,7,73,8,8.0
2,38,0,0,5,5,7,3,2,3,6,NDF,131,6,63,6,1671.0
2,39,1,0,5,2,3,6,2,6,11,NDF,114,7,0,8,41.0
1,39,1,0,5,2,3,6,2,0,7,NDF,114,7,68,2,74.0
1,24,0,0,5,2,3,0,2,6,6,NDF,114,7,73,8,31.0
2,28,0,0,5,2,3,6,2,3,23,NDF,87,3,75,6,78.0
2,29,0,0,5,2,3,6,2,6,11,other,106,7,45,8,21.0
0,38,0,0,5,2,3,6,2,6,10,IT,45,0,0,8,41.0
1,33,0,25,5,2,3,6,3,8,0,US,114,7,68,11,39.0
2,34,1,0,5,2,3,6,2,6,6,GB,110,2,73,8,66.0
1,44,0,25,5,2,3,6,3,8,0,NDF,43,3,0,11,38.0
1,21,0,0,5,7,14,0,2,6,6,other,114,7,43,8,80.0
3,28,0,0,5,2,3,6,2,6,6,US,48,7,21,8,0.0
1,29,1,0,5,5,7,3,2,6,6,US,114,7,0,11,0.0
2,51,0,0,5,6,7,0,2,2,6,DE,114,7,73,10,10.0
1,25,1,25,5,2,3,6,3,8,0,US,4,0,0,11,171.0
2,34,1,25,5,2,3,6,3,8,0,NDF,114,7,68,11,3.0
1,58,0,0,5,2,3,3,2,3,23,US,114,7,73,6,44.0
1,30,1,0,5,2,3,4,2,3,10,other,62,7,73,6,3.0
2,34,1,0,5,5,7,3,2,3,23,NDF,114,3,75,6,3.0
0,28,0,0,5,7,7,0,2,6,6,CA,110,7,73,8,45.0
1,25,0,0,5,2,3,6,2,3,6,NDF,114,7,43,6,31.0
2,33,1,0,5,2,3,6,2,3,23,NDF,22,7,14,6,227.0
1,34,0,0,5,7,5,6,2,6,11,other,114,7,0,8,33.0
2,50,0,0,5,6,7,3,2,3,6,US,114,7,73,6,161.0
1,26,1,0,5,2,3,0,2,3,6,US,45,7,0,6,5.0
1,33,0,0,5,2,3,6,2,3,10,US,62,7,37,6,15.0
2,26,1,0,5,2,3,0,2,6,10,US,51,0,0,8,0.0
2,24,1,25,5,2,3,6,3,8,0,US,114,7,68,11,20.0
2,39,1,0,5,2,3,0,2,3,23,NDF,21,0,0,6,102.0
2,34,1,0,5,5,7,6,2,8,17,PT,114,7,73,8,549.0
2,34,1,25,14,2,3,6,3,8,0,US,114,0,0,11,33.0
1,48,1,0,5,5,7,3,2,3,23,US,114,7,43,6,557.0
1,35,1,25,5,2,3,0,3,3,23,US,4,0,0,0,319.0
0,31,0,0,5,2,3,6,2,6,11,US,114,7,43,8,73.0
1,23,1,25,5,2,3,6,3,8,0,NDF,76,0,0,11,7.0
1,28,0,0,5,5,7,3,2,3,23,US,114,7,73,6,64.0
1,34,1,25,5,2,3,6,3,8,0,NDF,114,7,68,11,5.0
2,22,1,25,5,2,3,6,3,8,0,NDF,114,3,68,11,2.0
1,40,0,0,5,7,7,0,2,3,6,US,60,0,0,6,25.0
1,25,0,25,5,2,3,6,3,8,0,IT,113,0,0,11,31.0
1,41,0,0,5,2,3,6,2,3,6,FR,43,3,19,6,2079.0
2,40,0,0,5,2,3,0,2,3,23,US,45,7,20,6,14.0
2,25,0,23,5,2,3,6,0,0,0,NDF,43,0,0,2,49.0
1,26,0,23,5,2,3,6,0,0,0,NDF,114,7,43,2,8.0
1,32,1,23,5,2,3,6,0,0,0,IT,114,7,0,2,80.0
0,59,0,0,5,2,3,3,2,6,6,NDF,114,7,43,8,16.0
2,59,0,0,5,6,7,3,2,3,10,US,114,2,73,10,16.0
1,34,0,0,5,5,7,3,2,6,6,IT,131,7,63,8,7.0
2,27,1,0,5,2,3,0,2,3,6,US,56,3,25,6,9.0
2,59,0,25,5,2,3,6,3,8,0,IT,114,6,0,11,78.0
2,52,0,24,5,2,3,6,1,0,7,other,4,0,0,2,44.0
1,84,1,0,5,2,3,6,2,3,23,NDF,110,2,73,6,46.0
1,25,0,0,5,2,3,0,2,3,6,US,114,7,43,6,39.0
2,41,1,24,5,2,3,6,2,0,7,NDF,109,3,73,0,239.0
2,40,0,0,5,5,7,6,2,3,23,GB,114,7,20,6,22.0
0,50,0,0,5,2,3,0,2,7,17,other,114,7,43,10,2.0
2,24,1,25,5,2,3,6,3,8,0,US,4,0,0,11,125.0
2,27,0,0,5,2,3,6,2,3,23,other,49,7,0,6,0.0
0,38,0,24,5,2,3,6,1,0,7,US,114,7,43,2,8.0
0,32,0,0,5,5,7,3,2,3,6,US,114,7,43,6,47.0
1,53,0,0,5,2,3,0,2,3,23,NDF,114,7,73,6,26.0
0,22,0,0,5,6,7,3,2,6,6,other,62,7,73,10,57.0
1,28,1,0,5,2,3,6,2,3,6,ES,114,7,21,6,0.0
2,28,0,0,5,7,7,0,2,6,6,US,114,7,43,8,723.0
1,33,1,25,5,2,3,6,3,8,0,NDF,114,3,68,11,12.0
1,44,0,0,5,5,7,3,2,3,6,NDF,131,6,63,6,127.0
1,100,1,0,5,7,7,0,2,7,17,NDF,114,7,63,10,47.0
0,32,0,24,5,2,3,6,1,8,17,US,114,0,0,11,15.0
1,20,0,0,5,7,7,0,2,6,6,ES,110,2,73,8,0.0
2,99,1,0,5,6,7,3,2,3,6,NDF,114,7,73,6,2.0
2,44,1,0,6,1,7,3,2,6,11,NDF,24,3,25,8,340.0
1,26,0,25,5,2,3,6,3,8,0,US,114,7,68,11,3.0
1,60,1,0,5,2,3,0,2,6,6,NDF,114,7,73,8,2.0
0,37,0,0,5,2,3,3,2,3,6,FR,110,2,73,6,59.0
2,28,1,25,5,2,3,6,3,8,0,NDF,109,2,73,11,25.0
2,26,1,25,5,2,3,6,3,8,0,NDF,114,3,0,11,6.0
2,35,0,0,5,2,3,6,2,3,6,US,110,2,73,6,3.0
2,24,1,0,5,5,7,3,2,7,17,US,106,7,45,10,0.0
1,29,0,0,5,2,3,6,2,3,23,NDF,114,7,73,6,46.0
2,34,0,0,5,4,7,6,2,3,23,US,114,2,73,6,2.0
2,26,1,0,5,2,3,6,2,1,11,NDF,114,7,73,7,9.0
0,23,0,0,5,7,5,6,2,6,6,US,15,2,11,8,15.0
1,28,1,0,5,7,7,3,2,3,6,NDF,114,3,0,6,27.0
1,61,0,0,5,2,3,0,2,3,23,NDF,114,7,73,6,48.0
1,26,0,0,5,5,7,6,2,3,23,NDF,131,6,63,6,291.0
1,19,0,0,5,2,3,0,2,3,23,IT,62,7,0,6,18.0
2,38,0,24,5,2,3,6,1,8,0,other,114,3,0,11,14.0
1,24,1,0,5,2,3,6,2,8,17,US,114,7,43,10,61.0
2,34,1,0,5,5,7,0,2,3,6,NDF,114,7,43,6,33.0
1,28,0,0,5,2,3,6,2,6,10,NDF,110,2,73,8,97.0
2,30,1,0,5,3,11,6,2,3,23,NDF,119,3,59,6,3.0
1,25,0,0,5,2,3,6,2,3,23,US,62,7,37,6,23.0
2,29,0,0,5,5,7,0,2,8,17,US,13,0,0,6,409.0
1,25,0,0,5,5,7,3,2,6,6,NDF,110,2,73,8,387.0
2,25,1,23,5,2,3,6,0,0,0,NDF,4,0,0,2,51.0
1,28,1,0,5,2,3,0,2,7,17,NDF,114,7,43,10,0.0
0,34,0,0,5,2,3,6,2,3,23,US,106,7,45,6,0.0
1,24,1,25,5,2,3,6,3,8,0,NDF,114,3,68,11,5.0
1,30,1,0,5,2,3,0,2,1,11,NDF,102,7,0,7,1.0
2,25,0,0,5,5,7,3,2,3,23,US,114,7,0,6,64.0
1,26,0,0,5,2,3,0,2,3,23,US,60,0,0,6,167.0
1,28,0,0,5,2,3,0,2,6,10,US,56,3,25,8,13.0
2,23,1,0,5,7,7,0,2,3,6,NDF,114,7,43,6,13.0
2,25,0,0,5,2,3,0,2,6,6,US,27,7,0,8,23.0
1,37,1,0,5,6,7,0,2,3,10,US,114,7,73,6,942.0
1,32,0,0,5,2,3,6,2,3,6,other,110,7,73,6,0.0
1,28,1,25,5,2,3,0,3,3,23,US,4,0,0,11,6.0
2,32,1,0,5,6,7,3,2,1,11,US,114,3,73,7,9.0
2,52,1,0,13,1,7,3,2,3,23,NDF,110,2,73,6,57.0
1,25,1,0,5,2,3,0,2,3,6,NDF,114,3,43,6,67.0
2,26,1,0,5,2,3,0,2,3,6,US,114,7,73,6,33.0
0,18,0,0,5,2,3,6,2,7,17,NDF,114,3,25,10,9.0
2,37,1,0,5,2,3,6,2,3,23,US,114,2,73,6,28.0
2,37,1,25,5,2,3,6,3,8,0,NDF,131,0,0,11,35.0
0,29,0,24,5,2,3,6,1,8,17,US,109,3,73,11,4.0
2,22,1,25,5,2,3,6,3,8,0,NDF,114,7,0,11,1.0
2,43,1,25,5,2,3,6,3,8,0,NDF,114,7,68,11,7.0
1,26,0,0,5,2,3,6,2,3,10,ES,114,7,43,6,555.0
2,29,1,0,5,2,3,0,2,3,23,NDF,127,3,22,6,68.0
1,24,0,25,5,2,3,6,3,8,0,US,114,7,68,11,34.0
2,50,1,0,12,2,3,6,2,6,6,IT,114,7,43,8,38.0
1,35,1,0,5,5,7,6,2,3,23,NDF,114,7,73,6,96.0
0,30,0,0,5,2,3,0,2,3,6,IT,114,7,43,6,40.0
1,45,1,0,5,2,3,6,2,1,6,US,114,7,75,7,0.0
2,34,1,0,5,2,3,6,2,3,23,NDF,24,6,32,6,0.0
2,25,1,0,5,2,3,0,2,3,6,US,106,7,45,6,455.0
2,34,1,0,5,2,3,6,2,3,23,US,60,0,0,6,92.0
2,29,1,25,5,2,3,6,3,8,0,NDF,114,3,0,11,72.0
0,18,0,0,5,7,7,3,2,3,6,NDF,22,3,14,6,289.0
1,71,1,25,5,2,3,6,3,8,0,NDF,114,7,68,11,11.0
0,25,0,0,5,2,3,0,2,3,10,NDF,114,7,73,6,34.0
1,23,1,24,5,2,3,6,2,8,17,IT,114,7,43,11,32.0
2,24,1,0,5,7,7,0,2,3,6,NDF,114,7,73,6,21.0
2,19,1,23,6,2,3,6,0,0,0,NDF,114,7,0,2,3.0
2,45,1,25,5,2,3,6,3,8,0,NDF,4,3,0,11,1.0
1,24,0,0,5,2,3,0,2,6,6,US,48,7,0,8,29.0
0,39,0,0,5,2,3,0,2,6,6,US,114,7,43,8,34.0
1,25,0,0,5,2,3,6,2,8,17,US,45,7,0,8,4281.0
2,36,1,0,5,5,7,3,2,3,23,NDF,106,7,45,6,0.0
1,20,0,0,5,2,3,0,2,3,10,other,56,3,25,6,1.0
2,56,0,25,5,2,3,6,3,7,0,GB,114,7,68,10,78.0
2,22,1,0,5,7,1,0,2,6,11,IT,114,0,0,11,13.0
1,48,0,0,5,5,7,3,2,7,17,NDF,71,6,34,10,685.0
1,35,1,0,23,5,7,3,2,6,6,US,15,7,11,8,0.0
2,21,0,0,23,2,3,0,2,6,6,NDF,114,3,59,8,37.0
2,22,0,0,5,5,7,3,2,3,10,US,114,7,0,6,33.0
1,22,1,0,5,2,3,6,2,6,6,NDF,45,7,20,8,161.0
2,28,0,0,8,5,7,3,2,6,6,NDF,114,7,43,8,93.0
2,28,1,0,5,2,3,6,2,7,17,NDF,24,3,32,10,2716.0
1,56,1,0,5,6,7,3,2,6,6,FR,114,7,43,8,16.0
1,37,0,0,5,2,3,0,2,6,10,US,15,3,11,8,30.0
1,44,1,25,5,2,3,6,3,8,0,US,109,2,73,11,13.0
2,34,1,25,5,2,3,3,3,3,6,NDF,114,3,68,11,5.0
2,36,0,0,5,5,7,6,2,8,17,US,109,2,73,0,21.0
2,53,1,0,5,2,3,6,2,6,11,NDF,45,7,20,8,422.0
0,33,0,0,5,2,3,6,2,3,6,US,110,2,73,6,26.0
0,36,0,24,5,2,3,6,1,3,6,US,114,0,0,6,55.0
0,39,0,25,5,2,3,0,3,6,10,US,114,7,43,8,75.0
1,23,1,25,5,2,3,6,3,8,0,NDF,114,0,0,11,4.0
1,27,1,25,5,2,3,6,3,8,0,NDF,114,3,73,8,11.0
1,47,0,0,23,5,11,3,2,7,17,US,114,7,73,10,49.0
2,41,1,0,5,2,3,0,2,6,10,US,114,7,73,11,16.0
0,45,0,0,5,5,7,6,2,7,17,other,114,3,75,10,4.0
2,63,0,0,5,2,3,6,2,6,11,US,60,0,0,8,73.0
2,28,0,0,5,2,3,6,2,3,6,other,106,7,45,8,0.0
2,25,1,0,5,2,3,6,2,8,17,NDF,114,7,73,6,61.0
0,38,0,0,5,7,7,0,2,3,6,IT,114,7,0,6,5.0
1,23,0,0,5,5,7,6,2,3,6,NDF,131,7,63,6,23.0
1,25,1,0,5,2,3,0,2,3,6,NDF,114,7,73,6,20.0
1,25,0,0,5,5,7,3,2,3,6,US,131,6,63,6,298.0
1,28,1,0,5,2,3,6,2,3,6,US,114,7,43,6,33.0
1,29,0,0,5,2,3,6,2,3,10,US,106,7,20,6,0.0
1,30,0,23,5,2,3,6,0,0,0,NDF,4,6,0,2,68.0
2,36,1,0,5,5,7,3,2,6,6,US,131,6,63,8,0.0
0,62,0,0,5,5,7,3,2,6,10,US,60,0,0,8,162.0
0,25,0,25,5,2,3,6,3,8,0,NDF,114,3,68,11,2.0
1,26,0,25,5,2,3,6,3,6,6,US,114,7,68,11,33.0
1,26,1,0,5,2,3,6,2,3,23,IT,56,3,25,6,4.0
1,24,0,0,5,2,3,6,2,6,10,US,114,7,0,8,43.0
1,26,1,0,5,2,3,6,2,3,6,NDF,76,7,1,6,2.0
2,54,1,0,5,2,3,6,2,6,6,NDF,114,7,43,8,31.0
2,39,0,0,5,5,7,3,2,6,10,NDF,110,2,73,8,1266.0
1,67,1,0,5,2,3,0,2,6,10,NDF,110,2,73,8,14.0
1,52,0,25,5,2,3,6,3,8,0,NDF,4,0,0,11,26.0
1,32,1,0,5,7,7,0,2,6,6,NDF,15,3,11,8,6.0
1,31,1,0,5,2,3,6,2,6,11,NDF,114,7,0,8,9.0
1,37,0,0,5,2,3,6,2,3,6,GB,114,7,0,6,24.0
2,35,1,25,5,2,3,6,3,8,0,NDF,4,0,0,11,22.0
2,25,0,0,5,5,7,3,2,6,6,NDF,114,7,43,8,16.0
2,32,0,0,5,2,3,6,2,3,23,US,114,7,43,6,91.0
0,56,0,0,5,5,7,3,2,3,23,NDF,114,3,75,6,103.0
1,51,0,0,5,5,7,3,2,3,23,US,114,7,43,6,17.0
0,23,0,0,5,5,7,3,2,6,6,NDF,114,7,43,8,31.0
1,34,0,0,5,2,3,6,2,6,10,US,114,7,73,8,51.0
2,45,0,0,5,2,3,6,2,3,6,US,114,7,0,6,3.0
0,58,0,0,5,2,3,6,2,6,10,NDF,131,6,63,8,12.0
1,51,1,25,5,2,3,6,3,8,0,NDF,103,0,0,11,25.0
2,35,0,0,5,5,7,6,2,6,6,US,114,0,0,11,10.0
1,55,0,0,5,6,7,3,2,6,10,NDF,110,7,73,8,43.0
1,28,0,0,5,2,3,6,2,3,10,other,114,3,43,6,50.0
1,27,1,0,5,2,3,0,2,3,23,NDF,114,7,43,6,40.0
2,27,0,0,5,2,3,6,2,3,10,US,119,0,0,6,14.0
0,32,0,0,5,2,3,6,2,6,6,US,13,0,0,8,3.0
1,26,0,0,5,5,7,0,2,3,6,NDF,114,3,43,6,47.0
2,33,1,0,5,2,3,6,2,3,10,US,102,7,49,6,5.0
2,30,1,0,5,2,3,0,2,3,23,US,114,7,0,6,54.0
1,28,1,0,5,5,7,3,2,3,23,other,56,3,25,6,4.0
2,26,0,0,5,5,7,3,2,6,6,other,13,7,0,8,63.0
1,27,1,0,5,7,7,0,2,3,6,NDF,114,7,59,6,31.0
1,34,0,0,5,2,3,6,2,6,6,NDF,45,7,20,8,54.0
1,53,0,0,5,5,7,3,2,3,10,NDF,114,7,0,6,29.0
1,28,1,0,5,2,3,0,2,6,10,NDF,24,3,25,8,76.0
0,22,0,0,5,2,3,6,2,3,23,NDF,114,7,43,6,41.0
1,35,0,0,5,2,3,0,2,3,23,US,106,7,45,6,0.0
1,68,1,0,5,2,3,6,2,4,6,NDF,45,7,20,0,440.0
2,43,1,25,5,2,3,6,3,8,0,NDF,114,3,68,11,11.0
1,27,1,0,5,5,7,3,2,3,10,NDF,45,3,20,11,824.0
2,34,1,25,5,2,3,6,3,8,0,US,114,3,68,11,78.0
2,36,0,0,5,2,3,0,2,3,6,US,114,7,0,6,80.0
2,24,0,0,5,2,3,0,2,3,23,IT,114,7,73,6,16.0
1,37,0,0,5,2,3,0,2,6,11,US,62,3,73,8,37.0
2,31,0,0,5,2,3,6,2,3,10,FR,114,7,68,6,141.0
1,25,0,0,5,2,3,0,2,3,6,US,114,7,73,6,5.0
0,25,0,0,14,6,10,3,2,6,6,US,106,7,45,8,0.0
0,40,0,0,5,2,3,3,2,3,23,NDF,131,6,63,6,231.0
2,26,0,0,5,2,3,6,2,3,6,NDF,45,7,20,6,40.0
0,31,0,0,5,2,3,0,2,6,6,US,97,7,37,8,598.0
1,66,1,0,5,2,3,6,2,3,23,US,114,7,43,6,16.0
2,23,1,0,5,3,11,6,2,3,6,US,62,7,0,6,6.0
0,33,1,0,5,4,7,6,2,3,23,NDF,62,7,0,6,4.0
2,40,0,0,5,2,3,6,2,3,6,other,114,7,73,6,64.0
1,25,1,25,5,2,3,6,3,8,0,NDF,114,2,73,11,111.0
